Date,^FVX,^IRX,^TNX,^TYX
2014-12-18,1.659,0.033,2.204,2.812
2014-12-19,1.654,,2.176,2.774
2014-12-22,1.659,,2.162,2.75
2014-12-23,1.727,0.02,2.257,2.852
2014-12-26,1.756,0.01,2.25,2.814
2014-12-29,1.712,0.003,2.207,2.776
2014-12-30,1.684,,2.19,2.758
2014-12-31,1.653,0.037,2.17,2.749
2015-01-02,1.618,0.015,2.123,2.697
2015-01-05,1.568,0.003,2.039,2.605
2015-01-06,1.493,0.02,1.963,2.523
2015-01-07,1.473,0.02,1.954,2.515
2015-01-08,1.496,,2.016,2.593
2015-01-09,1.443,,1.971,2.556
2015-01-12,1.388,,1.912,2.492
2015-01-13,1.359,0.023,1.89,2.482
2015-01-14,1.303,0.025,1.837,2.451
2015-01-15,1.224,0.023,1.775,2.411
2015-01-16,1.283,0.018,1.815,2.435
2015-01-20,1.293,0.008,1.807,2.398
2015-01-21,1.336,0.02,1.853,2.44
2015-01-22,1.382,,1.896,2.469
2015-01-23,1.324,,1.817,2.394
2015-01-26,1.35,,1.828,2.398
2015-01-27,1.332,0.018,1.825,2.402
2015-01-28,1.241,,1.724,2.294
2015-01-29,1.275,,1.751,2.319
2015-01-30,1.187,0.005,1.675,2.251
2015-02-02,1.185,,1.673,2.252
2015-02-03,1.279,,1.78,2.372
2015-02-04,1.291,,1.797,2.389
2015-02-05,1.3,0.008,1.815,2.422
2015-02-06,1.464,0.015,1.938,2.519
2015-02-09,1.484,0.003,1.948,2.521
2015-02-10,1.51,,1.991,2.571
2015-02-11,1.514,,1.988,2.564
2015-02-12,1.497,0.008,1.986,2.571
2015-02-13,1.516,,2.021,2.626
2015-02-17,1.619,0.008,2.145,2.738
2015-02-18,1.52,0.013,2.066,2.695
2015-02-19,1.573,,2.113,2.732
2015-02-20,1.605,,2.133,2.735
2015-02-23,1.545,,2.059,2.652
2015-02-24,1.459,0.018,1.988,2.598
2015-02-25,1.463,,1.969,2.571
2015-02-26,1.528,0.013,2.016,2.609
2015-02-27,1.505,0.008,2.002,2.6
2015-03-02,1.578,,2.084,2.685
2015-03-03,1.614,0.013,2.122,2.713
2015-03-04,1.599,0.01,2.123,2.719
2015-03-05,1.573,,2.112,2.716
2015-03-06,1.696,,2.24,2.839
2015-03-09,1.653,,2.195,2.799
2015-03-10,1.607,,2.126,2.719
2015-03-11,1.61,,2.109,2.683
2015-03-12,1.577,0.018,2.096,2.678
2015-03-13,1.582,0.023,2.112,2.695
2015-03-16,1.569,0.03,2.098,2.677
2015-03-17,1.556,0.048,2.058,2.616
2015-03-18,1.421,0.038,1.951,2.537
2015-03-19,1.477,0.01,1.977,2.539
2015-03-20,1.416,,1.93,2.504
2015-03-23,1.396,,1.915,2.509
2015-03-24,1.37,,1.878,2.466
2015-03-25,1.408,,1.92,2.501
2015-03-26,1.473,0.028,2.007,2.6
2015-03-27,1.417,0.03,1.948,2.527
2015-03-30,1.419,0.023,1.963,2.556
2015-03-31,1.375,0.025,1.934,2.544
2015-04-01,1.326,0.033,1.868,2.475
2015-04-02,1.346,0.01,1.904,2.524
2015-04-06,1.305,,1.904,2.566
2015-04-07,1.328,,1.893,2.53
2015-04-08,1.336,,1.895,2.52
2015-04-09,1.393,,1.958,2.595
2015-04-10,1.403,,1.951,2.583
2015-04-13,1.38,,1.939,2.581
2015-04-14,1.342,0.01,1.904,2.547
2015-04-15,1.324,,1.9,2.556
2015-04-16,1.29,,1.878,2.556
2015-04-17,1.292,,1.85,2.505
2015-04-20,1.323,,1.895,2.571
2015-04-21,1.341,,1.916,2.588
2015-04-22,1.388,,1.972,2.654
2015-04-23,1.357,,1.947,2.635
2015-04-24,1.322,,1.917,2.617
2015-04-27,1.342,0.013,1.924,2.612
2015-04-28,1.38,,1.973,2.669
2015-04-29,1.422,0.003,2.035,2.742
2015-04-30,1.442,,2.046,2.753
2015-05-01,1.507,,2.117,2.827
2015-05-04,1.499,,2.135,2.869
2015-05-05,1.545,0.008,2.176,2.906
2015-05-06,1.578,,2.24,2.986
2015-05-07,1.558,,2.184,2.909
2015-05-08,1.495,,2.15,2.9
2015-05-11,1.593,0.005,2.274,3.037
2015-05-12,1.574,0.013,2.26,3.02
2015-05-13,1.562,,2.282,3.071
2015-05-14,1.513,,2.239,3.064
2015-05-15,1.46,,2.141,2.923
2015-05-18,1.531,0.008,2.228,3.019
2015-05-19,1.584,,2.262,3.038
2015-05-20,1.553,,2.251,3.053
2015-05-21,1.51,,2.185,2.978
2015-05-22,1.562,,2.215,2.986
2015-05-26,1.524,,2.137,2.892
2015-05-27,1.532,,2.135,2.875
2015-05-28,1.507,,2.13,2.885
2015-05-29,1.467,,2.095,2.847
2015-06-01,1.556,,2.192,2.951
2015-06-02,1.608,,2.266,3.021
2015-06-03,1.685,,2.366,3.107
2015-06-04,1.641,,2.307,3.034
2015-06-05,1.74,0.01,2.402,3.111
2015-06-08,1.707,,2.381,3.104
2015-06-09,1.735,,2.417,3.151
2015-06-10,1.789,,2.478,3.209
2015-06-11,1.726,0.008,2.383,3.105
2015-06-12,1.734,0.005,2.385,3.099
2015-06-15,1.7,,2.358,3.09
2015-06-16,1.668,,2.318,3.053
2015-06-17,1.622,,2.306,3.072
2015-06-18,1.64,,2.351,3.141
2015-06-19,1.578,,2.267,3.056
2015-06-22,1.654,,2.36,3.153
2015-06-23,1.694,0.008,2.409,3.2
2015-06-24,1.666,,2.371,3.146
2015-06-25,1.704,,2.393,3.156
2015-06-26,1.755,,2.476,3.25
2015-06-29,1.625,,2.331,3.099
2015-06-30,1.628,,2.335,3.104
2015-07-01,1.702,,2.418,3.195
2015-07-02,1.645,0.003,2.393,3.192
2015-07-06,1.548,,2.278,3.071
2015-07-07,1.52,0.01,2.231,3.015
2015-07-08,1.493,,2.206,2.986
2015-07-09,1.569,,2.301,3.099
2015-07-10,1.678,0.008,2.417,3.209
2015-07-13,1.698,0.008,2.43,3.207
2015-07-14,1.661,,2.399,3.19
2015-07-15,1.623,,2.35,3.134
2015-07-16,1.651,,2.352,3.115
2015-07-17,1.67,,2.349,3.083
2015-07-20,1.704,0.023,2.372,3.106
2015-07-21,1.666,,2.34,3.08
2015-07-22,1.668,,2.322,3.037
2015-07-23,1.638,,2.277,2.978
2015-07-24,1.623,,2.271,2.97
2015-07-27,1.572,,2.228,2.945
2015-07-28,1.587,0.043,2.25,2.963
2015-07-29,1.608,,2.279,2.988
2015-07-30,1.623,0.06,2.268,2.954
2015-07-31,1.548,0.058,2.205,2.927
2015-08-03,1.514,0.063,2.15,2.861
2015-08-04,1.592,0.075,2.211,2.887
2015-08-05,1.643,0.075,2.268,2.943
2015-08-06,1.614,0.028,2.234,2.907
2015-08-07,1.582,0.055,2.175,2.828
2015-08-10,1.62,,2.238,2.903
2015-08-11,1.525,0.098,2.137,2.805
2015-08-12,1.504,0.09,2.13,2.819
2015-08-13,1.574,0.083,2.189,2.857
2015-08-14,1.597,0.08,2.196,2.841
2015-08-17,1.553,0.06,2.15,2.801
2015-08-18,1.581,0.085,2.196,2.863
2015-08-19,1.5,0.04,2.129,2.819
2015-08-20,1.488,,2.084,2.754
2015-08-21,1.439,0.02,2.054,2.747
2015-08-24,1.364,,1.997,2.718
2015-08-25,1.48,0.053,2.133,2.854
2015-08-26,1.473,0.055,2.172,2.932
2015-08-27,1.484,0.05,2.168,2.902
2015-08-28,1.525,0.05,2.186,2.909
2015-08-31,1.541,0.003,2.2,2.931
2015-09-01,1.504,0.038,2.172,2.932
2015-09-02,1.52,0.025,2.193,2.965
2015-09-03,1.488,0.015,2.168,2.948
2015-09-04,1.465,0.025,2.128,2.89
2015-09-08,1.522,0.025,2.194,2.97
2015-09-09,1.516,,2.181,2.943
2015-09-10,1.545,0.015,2.222,2.988
2015-09-11,1.506,0.023,2.183,2.943
2015-09-14,1.51,0.025,2.18,2.947
2015-09-15,1.601,0.058,2.281,3.062
2015-09-16,1.612,0.053,2.303,3.092
2015-09-17,1.502,0.003,2.217,3.034
2015-09-18,1.437,0.01,2.13,2.929
2015-09-21,1.502,,2.214,3.035
2015-09-22,1.424,,2.125,2.932
2015-09-23,1.439,0.003,2.144,2.941
2015-09-24,1.445,,2.12,2.902
2015-09-25,1.479,0.02,2.168,2.96
2015-09-28,1.419,0.013,2.095,2.87
2015-09-29,1.375,,2.054,2.855
2015-09-30,1.375,,2.06,2.88
2015-10-01,1.37,0.018,2.042,2.852
2015-10-02,1.286,0.008,1.989,2.826
2015-10-05,1.346,,2.056,2.898
2015-10-06,1.331,,2.035,2.873
2015-10-07,1.365,,2.062,2.886
2015-10-08,1.398,0.003,2.108,2.946
2015-10-09,1.406,,2.099,2.927
2015-10-12,1.4,,2.09,2.921
2015-10-13,1.362,,2.055,2.897
2015-10-14,1.28,,1.981,2.839
2015-10-15,1.333,,2.023,2.873
2015-10-16,1.346,,2.023,2.864
2015-10-19,1.346,,2.028,2.884
2015-10-20,1.388,,2.071,2.923
2015-10-21,1.359,0.005,2.03,2.871
2015-10-22,1.345,,2.025,2.86
2015-10-23,1.415,,2.083,2.896
2015-10-26,1.398,,2.058,2.867
2015-10-27,1.357,0.01,2.028,2.851
2015-10-28,1.459,0.035,2.092,2.863
2015-10-29,1.532,0.053,2.173,2.965
2015-10-30,1.528,0.068,2.151,2.933
2015-11-02,1.564,0.053,2.187,2.957
2015-11-03,1.594,,2.22,3.001
2015-11-04,1.637,0.055,2.23,2.994
2015-11-05,1.646,,2.245,3.013
2015-11-06,1.739,0.073,2.333,3.089
2015-11-09,1.736,0.075,2.342,3.106
2015-11-10,1.703,0.125,2.322,3.094
2015-11-11,1.718,0.123,2.338,
2015-11-12,1.718,0.123,2.319,3.092
2015-11-13,1.67,0.113,2.28,3.058
2015-11-16,1.652,0.098,2.273,3.072
2015-11-17,1.654,,2.261,3.047
2015-11-18,1.676,0.123,2.269,3.041
2015-11-19,1.671,0.088,2.248,3.003
2015-11-20,1.686,0.093,2.262,3.018
2015-11-23,1.681,0.105,2.25,3.007
2015-11-24,1.668,0.153,2.243,3.006
2015-11-25,1.664,0.175,2.232,2.995
2015-11-27,1.653,0.16,2.225,3.001
2015-11-30,1.654,0.17,2.218,2.99
2015-12-01,1.596,0.203,2.155,2.918
2015-12-02,1.635,0.2,2.178,2.907
2015-12-03,1.743,0.198,2.33,3.075
2015-12-04,1.712,0.205,2.275,3.01
2015-12-07,1.674,0.235,2.225,2.951
2015-12-08,1.678,0.268,2.238,2.975
2015-12-09,1.633,0.245,2.208,2.959
2015-12-10,1.681,0.23,2.239,2.975
2015-12-11,1.571,0.213,2.139,2.879
2015-12-14,1.651,0.198,2.225,2.962
2015-12-15,1.694,0.25,2.268,2.993
2015-12-16,1.737,0.235,2.287,3.003
2015-12-17,1.721,0.213,2.238,2.936
2015-12-18,1.676,0.175,2.199,2.91
2015-12-21,1.666,0.153,2.197,2.926
2015-12-22,1.706,0.193,2.239,2.964
2015-12-23,1.724,0.19,2.264,2.998
2015-12-24,1.718,0.183,2.243,2.964
2015-12-28,1.716,0.19,2.225,2.94
2015-12-29,1.783,0.215,2.307,3.041
2015-12-30,1.799,0.195,2.303,3.042
2015-12-31,1.758,0.148,2.269,3.015
2016-01-04,1.735,0.155,2.245,2.99
2016-01-05,1.724,0.205,2.248,3.011
2016-01-06,1.65,0.205,2.177,2.94
2016-01-07,1.612,0.19,2.153,2.926
2016-01-08,1.578,0.19,2.13,2.92
2016-01-11,1.576,0.175,2.158,2.956
2016-01-12,1.537,0.21,2.102,2.882
2016-01-13,1.509,0.215,2.066,2.848
2016-01-14,1.519,0.24,2.098,2.892
2016-01-15,1.453,0.223,2.033,2.813
2016-01-19,1.471,0.23,2.035,2.804
2016-01-20,1.417,0.253,1.984,2.757
2016-01-21,1.434,0.273,2.019,2.797
2016-01-22,1.475,0.288,2.048,2.82
2016-01-25,1.46,0.275,2.022,2.802
2016-01-26,1.427,0.3,1.994,2.781
2016-01-27,1.42,0.3,2.001,2.79
2016-01-28,1.401,0.318,1.985,2.791
2016-01-29,1.335,0.3,1.931,2.758
2016-02-01,1.383,0.295,1.966,2.781
2016-02-02,1.281,0.33,1.864,2.679
2016-02-03,1.273,0.333,1.881,2.705
2016-02-04,1.25,0.283,1.864,2.7
2016-02-05,1.25,0.278,1.848,2.682
2016-02-08,1.15,0.26,1.735,2.56
2016-02-09,1.155,0.3,1.729,2.555
2016-02-10,1.146,0.298,1.705,2.529
2016-02-11,1.108,0.273,1.644,2.504
2016-02-12,1.199,0.27,1.748,2.605
2016-02-16,1.219,0.273,1.778,2.642
2016-02-17,1.264,0.293,1.819,2.686
2016-02-18,1.213,0.288,1.759,2.632
2016-02-19,1.226,0.283,1.748,2.605
2016-02-22,1.242,0.293,1.766,2.619
2016-02-23,1.218,0.318,1.745,2.597
2016-02-24,1.215,0.315,1.742,2.597
2016-02-25,1.151,0.31,1.697,2.574
2016-02-26,1.24,0.303,1.762,2.636
2016-02-29,1.22,0.308,1.74,2.615
2016-03-01,1.318,0.32,1.834,2.703
2016-03-02,1.347,0.303,1.848,2.692
2016-03-03,1.331,0.263,1.83,2.66
2016-03-04,1.384,0.265,1.883,2.703
2016-03-07,1.417,0.265,1.902,2.702
2016-03-08,1.35,0.305,1.832,2.636
2016-03-09,1.393,0.288,1.892,2.683
2016-03-10,1.442,0.303,1.929,2.699
2016-03-11,1.482,0.308,1.977,2.748
2016-03-14,1.478,0.308,1.963,2.731
2016-03-15,1.488,0.325,1.959,2.722
2016-03-16,1.408,0.3,1.938,2.736
2016-03-17,1.379,0.275,1.903,2.694
2016-03-18,1.335,0.28,1.871,2.673
2016-03-21,1.379,0.288,1.923,2.73
2016-03-22,1.409,0.295,1.935,2.719
2016-03-23,1.352,0.293,1.875,2.649
2016-03-24,1.379,0.275,1.9,2.672
2016-03-28,1.354,0.255,1.87,2.644
2016-03-29,1.278,0.225,1.814,2.611
2016-03-30,1.269,0.185,1.83,2.657
2016-03-31,1.224,0.193,1.786,2.62
2016-04-01,1.242,0.218,1.792,2.62
2016-04-04,1.224,0.183,1.779,2.611
2016-04-05,1.184,0.218,1.727,2.549
2016-04-06,1.2,0.22,1.755,2.583
2016-04-07,1.14,0.22,1.691,2.516
2016-04-08,1.159,0.218,1.72,2.556
2016-04-11,1.158,0.21,1.724,2.562
2016-04-12,1.213,0.23,1.781,2.607
2016-04-13,1.211,0.223,1.762,2.577
2016-04-14,1.239,0.215,1.781,2.596
2016-04-15,1.209,0.21,1.752,2.562
2016-04-18,1.227,0.198,1.773,2.586
2016-04-19,1.25,0.215,1.783,2.595
2016-04-20,1.322,0.218,1.854,2.66
2016-04-21,1.339,0.225,1.87,2.691
2016-04-22,1.357,0.225,1.888,2.704
2016-04-25,1.37,0.238,1.902,2.724
2016-04-26,1.395,0.245,1.931,2.756
2016-04-27,1.336,0.245,1.86,2.698
2016-04-28,1.3,0.21,1.838,2.694
2016-04-29,1.279,0.193,1.819,2.666
2016-05-02,1.32,0.185,1.865,2.718
2016-05-03,1.257,0.203,1.8,2.66
2016-05-04,1.241,0.198,1.784,2.641
2016-05-05,1.208,0.183,1.747,2.606
2016-05-06,1.235,0.18,1.779,2.628
2016-05-09,1.201,0.203,1.76,2.621
2016-05-10,1.206,0.243,1.76,2.615
2016-05-11,1.2,0.248,1.737,2.582
2016-05-12,1.24,0.258,1.757,2.612
2016-05-13,1.209,0.258,1.705,2.553
2016-05-16,1.262,0.258,1.753,2.597
2016-05-17,1.284,0.268,1.759,2.587
2016-05-18,1.408,0.27,1.88,2.684
2016-05-19,1.373,0.29,1.845,2.635
2016-05-20,1.372,0.298,1.849,2.639
2016-05-23,1.373,0.313,1.838,2.631
2016-05-24,1.396,0.343,1.859,2.643
2016-05-25,1.405,0.315,1.87,2.67
2016-05-26,1.343,0.275,1.823,2.629
2016-05-27,1.386,0.298,1.851,2.65
2016-05-31,1.359,0.283,1.834,2.629
2016-06-01,1.385,0.295,1.846,2.627
2016-06-02,1.36,0.27,1.811,2.585
2016-06-03,1.232,0.27,1.704,2.517
2016-06-06,1.237,0.25,1.723,2.545
2016-06-07,1.229,0.265,1.713,2.534
2016-06-08,1.234,0.235,1.706,2.513
2016-06-09,1.213,0.24,1.68,2.481
2016-06-10,1.166,0.24,1.639,2.447
2016-06-13,1.131,0.245,1.616,2.434
2016-06-14,1.131,0.263,1.611,2.425
2016-06-15,1.099,0.255,1.596,2.423
2016-06-16,1.078,0.245,1.564,2.383
2016-06-17,1.121,0.248,1.618,2.432
2016-06-20,1.163,0.248,1.67,2.473
2016-06-21,1.194,0.265,1.697,2.497
2016-06-22,1.203,0.268,1.685,2.495
2016-06-23,1.254,0.275,1.739,2.556
2016-06-24,1.094,0.238,1.579,2.43
2016-06-27,1.001,0.235,1.46,2.279
2016-06-28,1.001,0.26,1.461,2.275
2016-06-29,1.024,0.255,1.477,2.28
2016-06-30,1.011,0.248,1.488,2.307
2016-07-01,1.004,0.243,1.456,2.241
2016-07-05,0.938,0.238,1.367,2.138
2016-07-06,0.962,,1.385,2.152
2016-07-07,0.959,0.27,1.387,2.14
2016-07-08,0.952,0.273,1.366,2.11
2016-07-11,1.025,0.275,1.434,2.15
2016-07-12,1.083,0.295,1.513,2.231
2016-07-13,1.055,0.298,1.468,2.177
2016-07-14,1.091,0.303,1.531,2.247
2016-07-15,1.145,0.298,1.594,2.302
2016-07-18,1.13,0.288,1.587,2.302
2016-07-19,1.112,0.31,1.558,2.274
2016-07-20,1.138,0.315,1.58,2.297
2016-07-21,1.102,0.303,1.565,2.301
2016-07-22,1.12,0.303,1.57,2.291
2016-07-25,1.136,0.298,1.571,2.287
2016-07-26,1.138,0.308,1.563,2.28
2016-07-27,1.101,0.283,1.515,2.228
2016-07-28,1.094,0.22,1.511,2.229
2016-07-29,1.033,0.24,1.458,2.182
2016-08-01,1.053,0.238,1.496,2.234
2016-08-02,1.075,0.28,1.537,2.287
2016-08-03,1.07,0.268,1.542,2.293
2016-08-04,1.028,0.248,1.503,2.255
2016-08-05,1.13,0.25,1.582,2.31
2016-08-08,1.138,0.25,1.583,2.299
2016-08-09,1.107,0.293,1.545,2.257
2016-08-10,1.07,0.273,1.509,2.227
2016-08-11,1.151,0.275,1.573,2.285
2016-08-12,1.101,0.263,1.515,2.235
2016-08-15,1.13,0.275,1.553,2.276
2016-08-16,1.158,0.288,1.576,2.298
2016-08-17,1.148,0.288,1.561,2.273
2016-08-18,1.114,0.285,1.536,2.259
2016-08-19,1.163,0.293,1.578,2.285
2016-08-22,1.133,0.28,1.539,2.236
2016-08-23,1.143,0.305,1.553,2.236
2016-08-24,1.143,0.305,1.559,2.243
2016-08-25,1.157,0.305,1.577,2.264
2016-08-26,1.241,,1.635,2.296
2016-08-29,1.177,0.305,1.566,2.216
2016-08-30,1.182,0.325,1.57,2.234
2016-08-31,1.18,0.32,1.568,2.231
2016-09-01,1.182,0.315,1.57,2.23
2016-09-02,1.19,0.303,1.596,2.271
2016-09-06,1.122,,1.543,2.24
2016-09-07,1.123,0.33,1.541,2.237
2016-09-08,1.19,0.333,1.616,2.323
2016-09-09,1.223,0.333,1.672,2.39
2016-09-12,1.203,0.35,1.672,2.395
2016-09-13,1.254,0.345,1.734,2.471
2016-09-14,1.198,0.315,1.689,2.444
2016-09-15,1.189,0.278,1.703,2.473
2016-09-16,1.21,0.273,1.701,2.451
2016-09-19,1.207,0.238,1.696,2.444
2016-09-20,1.2,0.288,1.688,2.429
2016-09-21,1.2,0.223,1.668,2.398
2016-09-22,1.174,0.16,1.632,2.354
2016-09-23,1.153,,1.615,2.34
2016-09-26,1.127,0.173,1.589,2.326
2016-09-27,1.112,0.255,1.556,2.279
2016-09-28,1.13,0.263,1.567,2.288
2016-09-29,1.115,0.235,1.557,2.275
2016-09-30,1.156,0.26,1.608,2.336
2016-10-03,1.183,0.288,1.622,2.335
2016-10-04,1.227,0.315,1.683,2.406
2016-10-05,1.256,0.313,1.716,2.436
2016-10-06,1.283,0.31,1.742,2.46
2016-10-07,1.27,0.31,1.736,2.468
2016-10-11,1.294,0.32,1.759,2.493
2016-10-12,1.304,0.34,1.778,2.508
2016-10-13,1.254,0.275,1.738,2.474
2016-10-14,1.282,0.29,1.794,2.555
2016-10-17,1.256,0.295,1.766,2.523
2016-10-18,1.234,0.333,1.749,2.512
2016-10-19,1.234,0.323,1.752,2.516
2016-10-20,1.243,0.32,1.747,2.499
2016-10-21,1.245,0.315,1.74,2.492
2016-10-24,1.269,0.313,1.763,2.516
2016-10-25,1.276,0.325,1.758,2.501
2016-10-26,1.302,0.313,1.79,2.536
2016-10-27,1.338,0.275,1.843,2.601
2016-10-28,1.323,0.273,1.845,2.616
2016-10-31,1.313,0.295,1.834,2.589
2016-11-01,1.286,0.345,1.82,2.571
2016-11-02,1.261,0.345,1.799,2.563
2016-11-03,1.263,0.358,1.812,2.6
2016-11-04,1.244,0.358,1.783,2.571
2016-11-07,1.291,0.39,1.828,2.602
2016-11-08,1.331,0.42,1.862,2.626
2016-11-09,1.474,0.418,2.072,2.882
2016-11-10,1.529,0.458,2.117,2.928
2016-11-14,1.647,0.503,2.222,2.982
2016-11-15,1.674,0.488,2.238,2.973
2016-11-16,1.672,0.453,2.223,2.926
2016-11-17,1.713,0.42,2.276,2.986
2016-11-18,1.777,0.418,2.335,3.016
2016-11-21,1.796,0.42,2.339,3.013
2016-11-22,1.781,0.475,2.321,3.009
2016-11-23,1.837,0.485,2.357,3.023
2016-11-25,1.849,0.48,2.372,3.022
2016-11-28,1.801,0.45,2.32,2.983
2016-11-29,1.781,0.468,2.302,2.95
2016-11-30,1.834,0.468,2.368,3.017
2016-12-01,1.893,0.458,2.441,3.095
2016-12-02,1.829,0.455,2.39,3.061
2016-12-05,1.844,0.453,2.387,3.056
2016-12-06,1.841,0.485,2.396,3.082
2016-12-07,1.798,0.488,2.347,3.029
2016-12-08,1.819,0.49,2.387,3.085
2016-12-09,1.881,0.52,2.464,3.154
2016-12-12,1.889,0.5,2.479,3.162
2016-12-13,1.912,0.523,2.481,3.147
2016-12-14,1.994,0.523,2.525,3.149
2016-12-15,2.068,0.488,2.58,3.145
2016-12-16,2.067,0.485,2.597,3.184
2016-12-19,2.027,0.478,2.542,3.121
2016-12-20,2.046,0.513,2.568,3.151
2016-12-21,2.029,0.503,2.546,3.125
2016-12-22,2.036,0.493,2.553,3.13
2016-12-23,2.03,0.5,2.543,3.116
2016-12-27,2.055,0.495,2.563,3.139
2016-12-28,1.998,0.495,2.506,3.084
2016-12-29,1.962,0.44,2.477,3.084
2016-12-30,1.934,0.48,2.446,3.063
2017-01-03,1.944,0.475,2.45,3.047
2017-01-04,1.947,0.518,2.452,3.045
2017-01-05,1.863,0.508,2.368,2.962
2017-01-06,1.922,0.503,2.418,3.004
2017-01-09,1.881,0.485,2.376,2.968
2017-01-10,1.879,0.503,2.379,2.97
2017-01-11,1.876,0.498,2.37,2.957
2017-01-12,1.868,0.503,2.361,2.96
2017-01-13,1.884,0.513,2.38,2.977
2017-01-17,1.826,0.513,2.327,2.927
2017-01-18,1.885,0.515,2.389,2.985
2017-01-19,1.953,0.503,2.459,3.032
2017-01-20,1.94,0.48,2.467,3.046
2017-01-23,1.867,0.473,2.403,2.991
2017-01-24,1.937,0.493,2.471,3.056
2017-01-25,1.987,0.483,2.523,3.108
2017-01-26,1.962,0.488,2.508,3.091
2017-01-27,1.941,0.498,2.481,3.059
2017-01-30,1.936,0.495,2.483,3.077
2017-01-31,1.908,0.5,2.451,3.051
2017-02-01,1.926,0.5,2.474,3.081
2017-02-02,1.921,0.488,2.47,3.083
2017-02-03,1.933,0.488,2.491,3.114
2017-02-06,1.854,0.503,2.413,3.048
2017-02-07,1.844,0.525,2.389,3.019
2017-02-08,1.816,0.525,2.351,2.961
2017-02-09,1.87,0.528,2.395,3.011
2017-02-10,1.887,0.523,2.409,3.012
2017-02-13,1.911,0.523,2.434,3.034
2017-02-14,1.96,0.535,2.47,3.062
2017-02-15,2.001,0.52,2.502,3.091
2017-02-16,1.941,0.508,2.45,3.051
2017-02-17,1.91,0.508,2.425,3.031
2017-02-21,1.917,0.505,2.427,3.037
2017-02-22,1.912,0.51,2.418,3.037
2017-02-23,1.878,0.498,2.388,3.023
2017-02-24,1.804,0.498,2.317,2.955
2017-02-27,1.87,0.49,2.369,2.986
2017-02-28,1.88,0.523,2.358,2.968
2017-03-01,1.992,0.615,2.463,3.071
2017-03-02,2.03,0.645,2.489,3.082
2017-03-03,2.017,0.683,2.492,3.084
2017-03-06,2.016,0.705,2.494,3.098
2017-03-07,2.044,0.735,2.511,3.11
2017-03-08,2.081,0.708,2.552,3.146
2017-03-09,2.125,0.713,2.598,3.183
2017-03-10,2.105,0.725,2.582,3.169
2017-03-13,2.127,0.728,2.608,3.192
2017-03-14,2.124,0.753,2.595,3.172
2017-03-15,2.02,0.715,2.508,3.106
2017-03-16,2.03,0.708,2.522,3.135
2017-03-17,2.02,0.708,2.501,3.113
2017-03-20,1.993,0.71,2.473,3.09
2017-03-21,1.963,0.753,2.436,3.05
2017-03-22,1.93,0.748,2.396,3.011
2017-03-23,1.943,0.748,2.418,3.026
2017-03-24,1.928,0.748,2.4,3.002
2017-03-27,1.912,0.758,2.373,2.979
2017-03-28,1.955,0.773,2.409,3.013
2017-03-29,1.936,0.755,2.386,2.992
2017-03-30,1.961,0.758,2.416,3.025
2017-03-31,1.929,0.738,2.396,3.018
2017-04-03,1.877,0.74,2.35,2.985
2017-04-04,1.878,0.78,2.35,2.993
2017-04-05,1.87,0.78,2.357,3.006
2017-04-06,1.863,0.788,2.343,2.987
2017-04-07,1.911,0.798,2.373,2.998
2017-04-10,1.9,0.788,2.361,2.987
2017-04-11,1.832,0.8,2.298,2.929
2017-04-12,1.83,0.793,2.296,2.93
2017-04-13,1.764,0.79,2.232,2.888
2017-04-17,1.777,0.79,2.252,2.913
2017-04-18,1.71,0.805,2.179,2.842
2017-04-19,1.729,0.785,2.202,2.861
2017-04-20,1.772,0.77,2.241,2.891
2017-04-21,1.76,0.763,2.237,2.895
2017-04-24,1.802,0.77,2.273,2.927
2017-04-25,1.85,0.808,2.327,2.979
2017-04-26,1.835,0.803,2.311,2.971
2017-04-27,1.819,0.785,2.296,2.965
2017-04-28,1.816,0.78,2.282,2.952
2017-05-01,1.847,0.785,2.325,3.011
2017-05-02,1.813,0.843,2.296,2.982
2017-05-03,1.845,0.848,2.309,2.955
2017-05-04,1.883,0.855,2.356,2.999
2017-05-05,1.883,0.868,2.352,2.989
2017-05-08,1.9,0.87,2.376,3.014
2017-05-09,1.935,0.89,2.407,3.038
2017-05-10,1.938,0.875,2.414,3.041
2017-05-11,1.928,0.86,2.4,3.038
2017-05-12,1.853,0.855,2.335,2.994
2017-05-15,1.858,0.863,2.338,3.006
2017-05-16,1.85,0.89,2.329,2.992
2017-05-17,1.748,0.875,2.216,2.897
2017-05-18,1.774,0.893,2.233,2.905
2017-05-19,1.787,0.888,2.245,2.905
2017-05-22,1.797,0.878,2.254,2.915
2017-05-23,1.832,0.913,2.285,2.945
2017-05-24,1.803,0.905,2.266,2.935
2017-05-25,1.791,0.908,2.255,2.922
2017-05-26,1.791,0.91,2.25,2.916
2017-05-30,1.76,0.91,2.217,2.886
2017-05-31,1.748,0.95,2.196,2.857
2017-06-01,1.765,0.948,2.217,2.87
2017-06-02,1.719,0.953,2.159,2.813
2017-06-05,1.742,0.948,2.182,2.841
2017-06-06,1.712,0.958,2.147,2.81
2017-06-07,1.742,0.973,2.178,2.837
2017-06-08,1.755,0.973,2.194,2.855
2017-06-09,1.763,0.98,2.199,2.854
2017-06-12,1.778,0.973,2.213,2.868
2017-06-13,1.78,0.983,2.207,2.863
2017-06-14,1.725,0.983,2.138,2.783
2017-06-15,1.763,0.993,2.162,2.785
